attempt_id,account_id,recovery_channel,device_risk_score,ip_risk_score,is_new_device,is_new_ip,geo_mismatch_flag,time_since_last_login_days,time_since_account_creation_days,failed_recovery_attempts_7d,hour_of_day,is_unusual_hour,onboarding_to_recovery_speed_flag,is_fraud
AT-001028,462588,sms_otp,0.1974,0.1502,0,1,0,13.69,358.81,0,20,0,0,0
AT-000913,209931,sms_otp,0.0799,0.2221,0,0,0,12.23,50.54,0,12,0,0,0
AT-001468,979350,security_questions,0.0423,0.3801,0,0,0,19.18,53.76,0,18,0,0,0
AT-002783,990252,sms_otp,0.1187,0.3897,0,1,0,7.82,111.22,0,16,0,0,0
AT-002518,875519,sms_otp,0.5012,0.1792,0,0,0,4.72,876.6,0,13,0,0,0
AT-001137,970738,email_link,0.0241,0.1405,0,0,0,20.82,113.07,1,7,0,0,0
AT-001058,209803,sms_otp,0.1911,0.1389,0,0,0,24.37,266.59,0,10,0,0,0
AT-003178,236560,email_link,0.757,0.4996,0,0,0,3.15,600.84,0,7,0,0,0
AT-000166,771510,sms_otp,0.4825,0.1245,0,0,0,2.94,20.22,0,3,1,0,0
AT-000457,922154,security_questions,0.5363,0.0498,0,0,0,3.08,314.04,1,6,0,0,0
AT-001744,846459,security_questions,0.4018,0.0476,0,0,0,7.97,24.46,0,7,0,0,0
AT-002539,236852,security_questions,0.2361,0.4351,0,0,0,25.31,92.12,1,10,0,0,1
AT-002282,955320,email_link,0.3174,0.2351,0,0,0,20.29,80.7,1,7,0,0,0
AT-000914,464429,agent_assisted,0.1904,0.0447,0,0,1,1.59,684.57,0,18,0,0,0
AT-002681,430048,agent_assisted,0.2657,0.7077,1,0,0,75.62,14.97,1,0,1,0,1
AT-001773,617545,sms_otp,0.1832,0.2154,0,0,0,7.01,33.33,0,0,1,0,0
AT-002551,106252,email_link,0.4929,0.081,0,0,0,1.32,512.17,0,16,0,0,0
AT-000993,421522,sms_otp,0.0392,0.4104,0,0,1,8.93,340.96,0,12,0,0,0
AT-001140,464298,email_link,0.0228,0.1847,1,1,0,47.53,86.42,0,9,0,0,0
AT-000603,507057,email_link,0.0374,0.2538,1,0,0,4.62,271.91,0,17,0,0,0
AT-002818,871022,email_link,0.26,0.4311,0,0,0,18.07,19.99,0,17,0,0,0
AT-001619,300342,security_questions,0.2523,0.0593,0,1,0,2.49,23.24,1,11,0,0,0
AT-002813,661008,email_link,0.3065,0.398,0,0,0,13.4,130.25,0,9,0,0,0
AT-001175,658174,agent_assisted,0.6892,0.3163,0,0,0,6.2,104.74,0,14,0,0,0
AT-000995,653738,email_link,0.0774,0.3143,0,0,0,3.38,58.23,0,5,1,0,0
AT-003277,701256,sms_otp,0.12,0.1332,0,1,0,6.11,76.98,0,18,0,0,0
AT-002547,165084,security_questions,0.9694,0.5677,0,0,0,16.24,359.64,0,20,0,0,0
AT-001592,611088,sms_otp,0.3673,0.5309,0,1,0,23.53,27.39,2,9,0,0,1
AT-002149,983667,email_link,0.2604,0.1543,0,0,0,32.84,1033.29,0,12,0,0,0
AT-002361,527098,sms_otp,0.0392,0.5937,0,0,0,7.65,446.07,0,6,0,0,0
AT-002512,149209,email_link,0.2985,0.0792,0,0,0,22.73,234.97,0,17,0,0,0
AT-000034,593190,security_questions,0.4765,0.3183,0,0,0,16.98,635.37,0,16,0,0,0
AT-003255,836802,sms_otp,0.5341,0.9347,0,0,0,1.57,11.24,2,21,0,0,1
AT-003173,857795,email_link,0.2954,0.2553,0,0,0,5.29,68.08,0,8,0,0,0
AT-001362,177151,security_questions,0.1418,0.4121,0,0,0,5.69,238.38,0,20,0,0,0
AT-001645,855484,email_link,0.0687,0.3739,0,0,0,4.9,287.29,0,9,0,0,0
AT-000931,596425,sms_otp,0.0786,0.059,0,0,0,14.28,482.54,0,16,0,0,0
AT-002810,983326,email_link,0.0456,0.0208,0,0,0,1.13,253.31,0,17,0,0,0
AT-001381,834853,email_link,0.0339,0.0008,0,0,0,2.87,212.69,0,0,1,0,0
AT-001274,121339,sms_otp,0.1986,0.0996,0,0,0,10.85,344.39,0,11,0,0,0
AT-000482,155568,email_link,0.0395,0.1417,0,0,0,12.74,177.96,0,14,0,0,0
AT-001141,614977,sms_otp,0.2185,0.1451,0,0,0,41.68,104.83,0,12,0,0,0
AT-002289,592092,security_questions,0.3461,0.0688,0,1,0,10.23,96.73,0,1,1,0,0
AT-000487,733535,security_questions,0.0513,0.4852,1,1,0,39.11,81.88,1,22,0,0,0
AT-000806,976739,email_link,0.4231,0.057,0,0,0,37.85,163.27,0,12,0,0,0
AT-002120,575475,email_link,0.3772,0.167,0,0,0,3.58,856.79,0,8,0,0,0
AT-002211,134172,sms_otp,0.1368,0.0998,0,0,0,10.09,1777.65,1,13,0,0,0
AT-001115,617920,email_link,0.1493,0.123,0,1,0,4.21,328.18,0,12,0,0,0
AT-001439,569252,sms_otp,0.0606,0.1269,1,0,0,36.34,258.65,0,22,0,0,0
AT-001288,496208,email_link,0.0409,0.1588,0,0,0,9.43,33.79,0,0,1,0,0
AT-002966,262387,sms_otp,0.0285,0.4101,0,0,1,1.78,93.38,1,18,0,0,0
AT-001582,493607,agent_assisted,0.2111,0.4841,0,1,0,8.45,279.38,0,18,0,0,0
AT-002910,137288,sms_otp,0.4935,0.4221,1,0,0,2.1,274.99,1,13,0,0,0
AT-003031,325521,security_questions,0.2092,0.0134,0,0,0,3.2,251.29,0,9,0,0,0
AT-000855,376356,agent_assisted,0.0427,0.0848,0,0,0,12.73,107.23,0,22,0,0,0
AT-001342,179217,sms_otp,0.2303,0.1632,0,0,0,17.25,369.3,0,21,0,0,0
AT-001952,549822,security_questions,0.6588,0.4087,1,0,0,3.53,10.93,1,5,1,0,1
AT-003482,308075,email_link,0.0322,0.0266,0,0,0,5.54,266.63,0,15,0,0,0
AT-002221,179317,security_questions,0.0818,0.1267,1,0,0,1.87,652.69,0,13,0,0,0
AT-000251,131935,email_link,0.1102,0.0386,0,0,1,1.68,81.6,0,10,0,0,0
AT-000454,230364,sms_otp,0.0839,0.1892,0,0,0,17.32,51.94,1,20,0,0,0
AT-002678,538432,sms_otp,0.2321,0.2322,0,0,0,3.72,114.92,0,18,0,0,0
AT-001272,824499,email_link,0.0811,0.0792,0,0,0,26.03,122.36,0,13,0,0,0
AT-003247,190346,sms_otp,0.3795,0.0571,0,0,0,2.38,142.32,0,14,0,0,0
AT-002435,484998,sms_otp,0.192,0.0699,0,0,0,9.41,33.58,0,15,0,0,0
AT-002748,725224,email_link,0.1315,0.1277,1,0,0,2.65,114.23,0,16,0,0,0
AT-002957,349364,email_link,0.3458,0.0824,0,0,1,2.41,381.29,0,7,0,0,0
AT-003018,730184,sms_otp,0.0338,0.0614,0,0,1,1.94,229.19,1,8,0,0,0
AT-001812,290000,security_questions,0.1519,0.2949,1,0,0,31.46,262.71,0,9,0,0,0
AT-000527,778336,sms_otp,0.0871,0.1813,0,0,0,12.0,272.48,0,15,0,0,0
AT-002797,228751,sms_otp,0.2254,0.334,0,0,0,7.46,325.11,0,9,0,0,0
AT-002122,173661,security_questions,0.1978,0.2299,0,0,0,17.32,2.13,3,17,0,0,1
AT-001035,815316,email_link,0.487,0.1169,0,0,0,1.2,114.58,0,19,0,0,0
AT-001172,968622,security_questions,0.1707,0.243,0,0,0,2.14,83.45,0,17,0,0,0
AT-002565,115525,email_link,0.1686,0.0464,0,0,0,6.93,102.77,0,17,0,0,0
AT-002276,710335,email_link,0.2904,0.1445,1,0,0,30.44,242.52,0,13,0,0,0
AT-000409,824197,security_questions,0.3797,0.0995,0,1,0,20.33,173.04,1,9,0,0,0
AT-003318,957117,sms_otp,0.0994,0.3466,0,0,0,7.14,184.27,0,20,0,0,0
AT-002055,132318,email_link,0.1634,0.038,0,0,1,6.79,1084.91,0,19,0,0,0
AT-000836,354489,sms_otp,0.1051,0.0944,0,0,0,4.1,320.3,0,12,0,0,0
AT-001371,803414,sms_otp,0.0382,0.2695,0,0,0,0.88,69.04,0,10,0,0,0
AT-001076,415205,security_questions,0.1158,0.0061,0,0,0,23.72,379.81,0,2,1,0,0
AT-000405,395135,security_questions,0.0938,0.2559,0,0,0,33.43,114.19,0,19,0,0,0
AT-001146,386539,sms_otp,0.0521,0.3533,0,0,0,58.32,1071.62,2,15,0,0,0
AT-002502,924010,security_questions,0.0104,0.0684,0,1,0,5.12,178.22,0,16,0,0,0
AT-000316,840896,security_questions,0.3192,0.3294,0,0,0,3.45,3650.0,1,15,0,0,0
AT-002685,970201,sms_otp,0.138,0.1923,0,0,0,2.22,91.89,0,9,0,0,0
AT-002778,674506,agent_assisted,0.2868,0.1224,0,0,0,3.91,99.2,0,9,0,0,0
AT-000845,751642,email_link,0.0295,0.1783,0,0,0,0.75,201.42,0,18,0,0,0
AT-001213,396123,email_link,0.2115,0.1807,0,0,0,5.26,48.24,0,14,0,0,0
AT-002297,726439,security_questions,0.03,0.2868,0,0,0,6.55,126.07,1,9,0,0,0
AT-001805,582370,security_questions,0.7053,0.4988,0,0,0,114.42,13.43,6,13,0,0,1
AT-001725,282554,security_questions,0.5065,0.1418,0,0,0,9.13,86.52,0,13,0,0,0
AT-000612,337784,sms_otp,0.0473,0.0384,0,0,0,38.92,90.45,0,9,0,0,0
AT-002658,860209,agent_assisted,0.1516,0.0559,0,0,0,3.26,18.05,0,8,0,0,0
AT-001476,786719,agent_assisted,0.059,0.2099,0,0,0,3.93,158.72,0,10,0,0,0
AT-000363,106244,email_link,0.5343,0.2804,0,0,0,11.98,132.73,0,11,0,0,0
AT-001177,228497,sms_otp,0.6827,0.0998,0,0,0,9.4,160.07,0,19,0,0,0
AT-002427,852567,email_link,0.4955,0.8428,1,1,1,184.36,0.87,2,11,0,1,1
AT-000748,709919,sms_otp,0.219,0.8536,0,1,0,33.78,4.94,2,22,0,0,1
AT-000724,437068,security_questions,0.378,0.0255,0,0,0,6.2,117.45,1,11,0,0,0
AT-000090,275149,security_questions,0.0845,0.1154,0,0,0,3.52,271.89,0,9,0,0,0
AT-000210,821898,email_link,0.0609,0.0456,0,0,0,3.62,14.25,0,13,0,0,0
AT-003319,152511,sms_otp,0.0628,0.2514,0,0,0,52.76,68.37,0,22,0,0,0
AT-003449,487953,sms_otp,0.1612,0.0643,0,0,0,12.98,34.04,0,3,1,0,0
AT-000012,905309,email_link,0.1684,0.1053,0,0,0,2.2,376.58,0,18,0,0,0
AT-001102,879682,sms_otp,0.0957,0.1462,0,0,0,0.38,162.01,0,15,0,0,0
AT-001755,690653,email_link,0.1069,0.3672,0,0,0,1.28,173.78,1,17,0,0,0
AT-000185,478288,email_link,0.2774,0.3354,0,0,0,21.37,101.12,0,13,0,0,0
AT-000187,958888,sms_otp,0.1584,0.2246,0,0,0,2.26,187.16,0,8,0,0,0
AT-002129,294134,email_link,0.1338,0.1112,0,0,0,3.31,104.96,0,15,0,0,0
AT-001678,614176,security_questions,0.5202,0.3513,1,0,1,34.08,25.03,0,20,0,0,1
AT-000849,946685,security_questions,0.168,0.0982,0,0,0,3.95,27.01,0,13,0,0,0
AT-002371,722961,email_link,0.3894,0.2897,0,1,0,3.11,82.44,1,9,0,0,0
AT-002808,504486,sms_otp,0.3162,0.1435,0,0,0,27.87,190.43,0,14,0,0,0
AT-002287,247309,sms_otp,0.1121,0.1657,0,0,0,4.93,90.14,0,14,0,0,0
AT-001221,897678,sms_otp,0.8307,0.5835,1,0,0,365.0,2.25,4,1,1,1,1
AT-000660,669881,email_link,0.287,0.4581,0,0,0,2.67,91.97,1,12,0,0,0
AT-000745,181143,email_link,0.1132,0.135,0,0,0,6.26,81.79,0,19,0,0,0
AT-000026,711437,sms_otp,0.5371,0.453,0,0,0,4.25,47.69,0,10,0,0,0
AT-001968,129093,email_link,0.0412,0.4638,0,0,0,9.97,100.94,0,17,0,0,0
AT-000509,375748,sms_otp,0.2521,0.0639,1,0,0,2.56,212.57,0,23,1,0,0
AT-001823,681373,email_link,0.0881,0.17,0,0,0,9.63,161.26,0,18,0,0,0
AT-002092,222360,email_link,0.2213,0.3428,0,0,0,0.98,82.94,0,18,0,0,0
AT-000455,978367,sms_otp,0.0905,0.0573,0,0,0,8.15,107.69,0,8,0,0,0
AT-001710,790575,email_link,0.1043,0.1955,0,0,0,8.32,422.33,0,13,0,0,0
AT-000332,950365,sms_otp,0.0434,0.1483,0,0,1,1.55,31.22,0,11,0,0,0
AT-000475,973300,sms_otp,0.1886,0.2793,0,1,0,2.55,86.1,0,17,0,0,0
AT-001999,696179,security_questions,0.3649,0.3506,1,1,0,16.72,5.15,4,21,0,0,1
AT-001319,765061,sms_otp,0.278,0.5523,1,0,1,14.86,208.21,0,7,0,0,0
AT-002632,689442,security_questions,0.4356,0.0459,0,0,0,3.8,124.5,0,3,1,0,0
AT-001831,108874,email_link,0.1419,0.4129,1,0,0,2.44,185.43,1,14,0,0,0
AT-002201,977971,security_questions,0.26,0.2842,0,0,0,11.07,337.46,0,22,0,0,0
AT-000905,991151,email_link,0.2101,0.2899,1,0,0,9.36,201.08,0,13,0,0,0
AT-000107,796663,email_link,0.4334,0.1174,1,0,0,15.13,381.26,0,11,0,0,0
AT-000171,237751,security_questions,0.2792,0.191,0,0,1,4.88,27.42,0,10,0,0,0
AT-003041,122766,email_link,0.1612,0.1791,0,0,1,38.93,192.63,0,11,0,0,0
AT-001077,459635,sms_otp,0.4053,0.2118,0,0,0,19.92,77.47,0,19,0,0,0
AT-000885,542583,email_link,0.8458,0.3009,0,1,0,0.37,113.45,0,8,0,0,0
AT-003051,493746,security_questions,0.6375,0.8617,0,1,0,4.31,49.31,0,14,0,0,0
AT-002184,967049,sms_otp,0.686,0.792,0,0,0,0.91,138.9,0,12,0,0,0
AT-001276,536612,sms_otp,0.5316,0.8002,1,0,0,6.76,95.37,0,12,0,0,0
AT-001067,803159,email_link,0.2098,0.1995,0,0,0,2.71,109.4,0,13,0,0,0
AT-000247,729497,email_link,0.1224,0.169,0,0,0,7.8,30.01,0,17,0,0,0
AT-003105,216342,email_link,0.0569,0.0321,0,0,0,4.28,120.64,0,6,0,0,0
AT-003233,719632,email_link,0.1288,0.3321,0,0,0,1.92,89.09,0,16,0,0,0
AT-000630,343687,agent_assisted,0.1344,0.1147,0,0,1,1.9,625.87,0,17,0,0,0
AT-001442,972316,sms_otp,0.7682,0.5409,0,0,0,26.38,20.15,2,1,1,0,1
AT-003243,487447,security_questions,0.0627,0.0567,0,0,0,13.72,777.35,0,10,0,0,0
AT-002830,107511,security_questions,0.5325,0.3189,0,0,0,29.53,87.84,0,9,0,0,0
AT-000842,241290,email_link,0.1727,0.1935,0,0,0,7.86,103.95,0,15,0,0,0
AT-001790,979231,email_link,0.4778,0.566,0,1,1,25.85,23.27,7,10,0,0,1
AT-000672,875010,email_link,0.254,0.0487,0,0,0,1.18,56.99,0,17,0,0,0
AT-002759,952170,sms_otp,0.0461,0.1349,0,1,0,22.26,164.19,0,7,0,0,0
AT-000942,506431,email_link,0.0881,0.2207,0,1,1,9.54,116.27,1,12,0,0,0
AT-003487,337139,security_questions,0.3548,0.0501,0,1,0,1.77,394.94,0,22,0,0,0
AT-003011,619030,email_link,0.7374,0.484,1,0,0,3.3,188.46,0,5,1,0,0
AT-003088,239241,security_questions,0.0846,0.2152,0,0,0,2.77,55.36,1,9,0,0,0
AT-000070,219924,email_link,0.2809,0.4032,0,0,0,0.2,48.62,0,10,0,0,0
AT-002770,735328,security_questions,0.7892,0.7022,0,1,1,1.88,4.85,2,23,1,1,1
AT-002098,828599,email_link,0.0764,0.2655,0,1,0,16.85,50.23,0,11,0,0,0
AT-002493,112283,security_questions,0.673,0.136,0,0,0,15.88,8.63,3,12,0,0,1
AT-000119,642414,email_link,0.1383,0.1364,0,0,0,0.55,109.89,0,8,0,0,0
AT-001989,160211,sms_otp,0.091,0.0226,0,0,0,5.73,64.08,0,11,0,0,0
AT-000651,190355,sms_otp,0.1015,0.3257,0,0,0,4.38,185.55,0,8,0,0,0
AT-001471,512271,email_link,0.2437,0.1459,0,0,0,32.74,22.29,0,16,0,0,0
AT-002022,125409,agent_assisted,0.1943,0.0802,0,0,0,7.38,318.15,0,21,0,0,0
AT-001484,504252,email_link,0.0642,0.096,0,1,0,9.9,1299.24,0,5,1,0,0
AT-002059,674373,security_questions,0.0807,0.3104,0,0,0,4.96,38.69,0,16,0,0,0
AT-002396,548523,email_link,0.0974,0.2623,0,0,1,2.67,52.97,0,9,0,0,0
AT-000537,673419,email_link,0.3499,0.1785,1,0,0,4.4,14.73,1,17,0,0,0
AT-002433,401617,agent_assisted,0.3843,0.2915,1,0,0,4.33,200.68,0,14,0,0,0
AT-002972,558489,security_questions,0.3289,0.3361,0,0,0,9.01,113.46,0,15,0,0,0
AT-000626,441092,sms_otp,0.8683,0.5369,0,0,0,6.82,199.45,0,17,0,0,0
AT-002061,709912,sms_otp,0.5059,0.2465,0,0,0,3.19,401.58,0,7,0,0,0
AT-000365,531182,security_questions,0.1339,0.2132,0,0,0,44.83,45.25,0,15,0,0,0
AT-000657,123595,security_questions,0.1661,0.6765,0,1,0,2.76,129.31,0,20,0,0,0
AT-001235,788468,sms_otp,0.2253,0.2943,0,0,0,8.94,561.47,0,9,0,0,0
AT-000886,899634,sms_otp,0.2889,0.303,0,1,0,1.79,355.06,2,21,0,0,0
AT-002284,137956,agent_assisted,0.1027,0.0996,0,1,0,10.06,14.51,0,21,0,0,0
AT-003246,256770,security_questions,0.0129,0.187,0,0,1,8.48,218.37,0,21,0,0,0
AT-000960,170535,sms_otp,0.1464,0.0377,0,0,0,2.68,23.71,0,16,0,0,0
AT-000524,813140,email_link,0.069,0.1258,0,1,0,6.08,96.53,0,8,0,0,0
AT-001860,542938,email_link,0.288,0.203,0,0,1,4.44,239.18,0,15,0,0,0
AT-001555,712613,security_questions,0.1061,0.0009,0,0,0,10.48,168.86,0,23,1,0,0
AT-000186,897443,sms_otp,0.1587,0.0637,0,0,0,4.35,159.48,0,13,0,0,0
AT-001366,845850,email_link,0.0162,0.0329,0,0,0,3.45,75.02,0,16,0,0,0
AT-001316,776770,agent_assisted,0.5952,0.9152,1,1,0,3.22,5.28,4,11,0,1,1
AT-000431,547572,email_link,0.5983,0.0979,0,0,0,5.79,218.76,0,15,0,0,0
AT-001940,179295,sms_otp,0.6379,0.4669,0,0,1,7.55,2.69,3,19,0,0,1
AT-002090,909076,email_link,0.7141,0.1559,0,0,0,3.1,411.13,1,9,0,0,0
AT-001126,376964,email_link,0.0914,0.005,0,0,0,1.91,81.43,0,10,0,0,0
AT-003142,656527,sms_otp,0.5042,0.3097,0,0,0,2.61,35.97,0,14,0,0,0
AT-001461,485514,security_questions,0.2107,0.1636,0,0,0,21.56,284.9,0,17,0,0,0
AT-000202,868188,email_link,0.3327,0.4127,0,0,0,4.13,181.08,0,10,0,0,0
AT-003068,581921,sms_otp,0.1519,0.2555,0,0,0,2.23,173.43,0,17,0,0,0
AT-001124,519771,sms_otp,0.5001,0.2372,0,0,0,6.89,209.02,0,17,0,0,0
AT-000450,941825,sms_otp,0.1397,0.172,0,0,0,5.48,55.93,0,8,0,0,0
AT-000938,376263,sms_otp,0.1441,0.0653,1,0,1,21.01,237.72,0,17,0,0,0
AT-002010,927195,email_link,0.1982,0.2155,0,0,0,8.63,56.17,0,11,0,0,0
AT-000728,328482,email_link,0.5351,0.7232,1,1,0,54.11,8.31,5,5,1,0,1
AT-001909,235663,email_link,0.1602,0.1476,0,1,0,5.94,61.76,0,13,0,0,0
AT-000543,286206,agent_assisted,0.0095,0.3302,0,0,0,8.76,29.56,0,17,0,0,0
AT-003390,517954,email_link,0.1223,0.0139,0,0,0,6.54,70.7,1,15,0,0,0
AT-002849,568806,email_link,0.2545,0.1107,1,1,0,107.07,264.17,1,10,0,0,0
AT-001378,497385,security_questions,0.2093,0.1199,0,0,0,4.81,182.43,0,19,0,0,0
AT-001519,449646,sms_otp,0.1559,0.316,0,0,0,10.68,197.92,0,10,0,0,0
AT-000211,656992,sms_otp,0.1156,0.1074,0,0,0,5.89,237.88,1,15,0,0,0
AT-002389,903310,email_link,0.2623,0.1246,0,0,0,51.25,169.96,0,8,0,0,0
AT-003053,786476,email_link,0.3271,0.0802,0,1,0,2.54,437.59,0,12,0,0,0
AT-000996,694969,email_link,0.0431,0.0574,0,1,0,7.99,544.52,0,7,0,0,0
AT-001336,705937,email_link,0.2668,0.0972,1,0,0,5.76,30.21,0,13,0,0,0
AT-002694,413395,sms_otp,0.027,0.118,0,0,0,8.21,160.56,0,10,0,0,0
AT-000304,720189,sms_otp,0.2508,0.3362,0,0,0,7.74,264.26,0,6,0,0,0
AT-001325,427203,email_link,0.2084,0.2667,0,0,0,3.74,311.56,0,7,0,0,0
AT-000290,966133,email_link,0.2052,0.2362,0,1,0,4.08,35.23,1,13,0,0,0
AT-002704,520660,sms_otp,0.2431,0.2174,1,0,0,2.06,11.62,0,7,0,0,0
AT-001176,699874,sms_otp,0.4252,0.3944,0,1,0,6.89,1061.32,0,3,1,0,0
AT-002599,516620,sms_otp,0.0303,0.1376,0,1,0,8.64,370.38,0,9,0,0,0
AT-001252,353102,agent_assisted,0.0872,0.5258,0,0,0,52.15,624.35,0,19,0,0,0
AT-002264,896248,email_link,0.1382,0.1893,0,0,0,13.67,135.25,0,0,1,0,0
AT-002686,948738,sms_otp,0.661,0.8513,0,0,0,2.75,113.06,0,22,0,0,0
AT-003212,896786,email_link,0.3847,0.198,0,0,0,12.36,188.63,0,16,0,0,0
AT-000767,297691,email_link,0.1049,0.0487,1,0,0,8.41,30.81,0,14,0,0,0
AT-003156,145163,email_link,0.9436,0.3422,0,0,0,5.58,276.93,0,8,0,0,0
AT-000880,266371,sms_otp,0.7287,0.5334,0,1,0,365.0,12.69,2,19,0,0,1
AT-000212,121992,sms_otp,0.5412,0.0349,0,0,1,0.89,222.25,0,20,0,0,0
AT-000193,444072,email_link,0.029,0.18,0,0,0,14.11,65.04,0,14,0,0,0
AT-000067,134738,email_link,0.4262,0.3699,0,0,0,0.79,59.13,0,4,1,0,0
AT-002249,834356,security_questions,0.4292,0.0253,1,1,0,9.41,613.84,0,18,0,0,0
AT-000667,896219,sms_otp,0.8107,0.2321,1,1,0,79.67,1.17,4,20,0,1,1
AT-000311,944852,sms_otp,0.2112,0.5011,0,0,0,5.95,153.56,0,10,0,0,0
AT-002585,305540,security_questions,0.4517,0.0928,1,1,0,199.66,7.48,1,8,0,0,1
AT-001158,325562,sms_otp,0.7557,0.6772,0,0,0,38.9,0.68,3,11,0,0,1
AT-001858,750652,agent_assisted,0.1382,0.0662,0,0,0,1.14,43.18,0,11,0,0,0
AT-001718,478930,sms_otp,0.4318,0.5248,1,0,1,13.72,1.42,5,21,0,1,1
AT-001917,146823,email_link,0.478,0.6078,0,0,0,17.98,0.26,3,17,0,0,1
AT-003193,853968,email_link,0.2049,0.2815,0,0,0,11.06,232.86,0,8,0,0,0
AT-002933,741991,sms_otp,0.0492,0.0544,1,1,0,24.9,37.65,0,14,0,0,0
AT-002912,552917,email_link,0.3859,0.1009,0,0,0,20.95,826.1,1,9,0,0,0
AT-002716,677748,sms_otp,0.4407,0.2886,0,0,0,7.57,72.45,0,6,0,0,0
AT-001408,946863,email_link,0.1419,0.0445,0,0,0,2.05,112.92,0,12,0,0,0
AT-000865,472467,email_link,0.0259,0.0359,0,0,0,34.81,42.07,0,20,0,0,0
AT-002815,976679,sms_otp,0.8609,0.798,1,0,0,26.94,4.7,1,7,0,0,1
AT-000696,134703,security_questions,0.0126,0.4004,0,0,0,12.87,230.59,0,16,0,0,0
AT-000582,679087,security_questions,0.0866,0.0128,0,0,0,2.14,164.72,0,18,0,0,0
AT-002729,784279,sms_otp,0.3189,0.0802,1,0,0,1.97,71.71,0,17,0,0,0
AT-001584,585492,sms_otp,0.1798,0.0536,0,0,0,2.46,266.78,1,21,0,0,0
AT-002948,239169,email_link,0.0933,0.5084,0,0,0,8.57,219.81,0,14,0,0,0
AT-000052,238522,sms_otp,0.9016,0.8843,0,0,0,60.06,3.15,2,1,1,1,1
AT-002872,863088,security_questions,0.243,0.0123,0,0,0,44.16,308.65,0,11,0,0,0
AT-000518,643201,email_link,0.149,0.0482,0,0,0,1.0,11.23,0,10,0,0,0
AT-002402,980939,sms_otp,0.4733,0.5774,0,1,0,19.92,7.0,4,2,1,0,1
AT-002944,680571,agent_assisted,0.0108,0.1941,0,1,0,3.57,406.39,0,12,0,0,0
AT-002935,550539,email_link,0.4142,0.1442,0,1,0,1.77,205.19,0,7,0,0,0
AT-001410,302745,agent_assisted,0.028,0.3088,0,0,0,1.5,349.74,0,12,0,0,0
AT-001472,552002,email_link,0.3331,0.0877,0,0,1,2.67,288.05,0,7,0,0,0
AT-000136,614789,sms_otp,0.2887,0.5127,1,1,0,47.53,2.74,3,0,1,0,1
AT-003350,791119,sms_otp,0.1184,0.0961,0,0,0,13.95,70.27,1,7,0,0,0
AT-001055,665714,email_link,0.2776,0.2303,0,0,0,2.51,285.64,0,11,0,0,0
AT-001536,863485,email_link,0.0832,0.0621,0,0,0,16.88,78.36,0,18,0,0,0
AT-002562,779483,email_link,0.2093,0.2603,0,0,0,1.84,304.39,1,11,0,0,0
AT-000712,729213,email_link,0.2416,0.1469,0,0,0,3.87,664.58,0,15,0,0,0
AT-001006,731080,agent_assisted,0.42,0.1441,1,0,0,9.69,1200.47,0,8,0,0,0
AT-000238,180985,email_link,0.1152,0.0281,0,0,1,11.02,57.51,1,11,0,0,0
AT-001521,777593,email_link,0.2461,0.104,0,0,1,0.82,124.08,0,10,0,0,0
AT-001761,721894,email_link,0.1047,0.3501,1,0,0,0.73,91.39,0,18,0,0,0
AT-001565,355522,sms_otp,0.1003,0.2425,0,0,0,3.59,152.23,0,0,1,0,0
AT-002914,577865,email_link,0.3139,0.032,0,0,0,1.32,119.5,0,14,0,0,0
AT-000793,202766,security_questions,0.3839,0.2582,0,0,0,10.35,94.94,0,7,0,0,0
AT-002428,680016,email_link,0.1563,0.3419,0,0,0,7.79,18.71,0,22,0,0,0
AT-000610,699259,email_link,0.3038,0.171,1,0,0,14.3,166.72,0,14,0,0,0
AT-003374,335793,email_link,0.0096,0.1403,0,0,1,6.6,75.93,0,12,0,0,0
AT-001390,814814,sms_otp,0.6764,0.4547,1,0,1,35.37,0.8,4,8,0,1,1
AT-001925,172338,email_link,0.6162,0.1774,0,0,0,2.54,255.17,0,22,0,0,0
AT-002233,778781,security_questions,0.1426,0.1799,0,0,0,13.21,79.51,1,11,0,0,0
AT-000190,871681,email_link,0.1933,0.0955,1,0,0,1.56,96.58,0,22,0,0,0
AT-000983,667143,email_link,0.2082,0.1532,0,0,0,5.07,83.25,0,18,0,0,0
AT-002766,395391,email_link,0.2108,0.2767,0,0,0,1.14,336.58,0,17,0,0,0
AT-001346,820720,email_link,0.0931,0.3135,0,0,0,13.36,33.31,0,15,0,0,0
AT-002228,212105,security_questions,0.559,0.2931,1,1,1,4.64,1.77,1,2,1,1,1
AT-003419,725547,security_questions,0.8568,0.8539,1,0,1,4.68,2.81,4,2,1,0,1
AT-000095,410852,sms_otp,0.2809,0.155,0,0,0,10.58,547.49,0,14,0,0,0
AT-000355,804160,email_link,0.3207,0.2405,0,1,0,126.93,150.07,0,10,0,0,0
AT-001147,865202,email_link,0.2005,0.0303,0,0,1,12.76,89.45,0,10,0,0,0
AT-002261,758276,sms_otp,0.5752,0.1704,0,0,0,4.22,264.47,0,8,0,0,0
AT-001027,977969,security_questions,0.0776,0.3038,0,0,0,9.03,127.69,1,10,0,0,0
AT-001309,872167,email_link,0.6273,0.4754,0,1,1,105.84,6.14,4,2,1,0,1
AT-002693,212940,sms_otp,0.1645,0.3546,0,0,0,3.45,100.32,0,10,0,0,0
